source,date,author,url,pick,team,player,position,school,conference,draft-id
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,3,new-england-patriots,Jayden Daniels,QB,LSU,SEC,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,4,arizona-cardinals,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,5,los-angeles-chargers,Brock Bowers,TE,Georgia,SEC,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,6,new-york-giants,Rome Odunze,WR,Washington,Pac-12,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,7,tennessee-titans,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,8,atlanta-falcons,Dallas Turner,EDGE,Alabama,SEC,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,9,chicago-bears,Laiatu Latu,EDGE,UCLA,Pac-12,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,10,new-york-jets,Joe Alt,OT,Notre Dame,FBS Independent,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,11,minnesota-vikings,Jared Verse,EDGE,Florida St.,ACC,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,12,denver-broncos,Terrion Arnold,CB,Alabama,SEC,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,13,las-vegas-raiders,Taliese Fuaga,OT,Oregon St.,Pac-12,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,14,new-orleans-saints,J.C. Latham,OT,Alabama,SEC,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,15,indianapolis-colts,Malik Nabers,WR,LSU,SEC,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,16,seattle-seahawks,Byron Murphy,DL,Texas,Big 12,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,17,jacksonville-jaguars,T'Vondre Sweat,DL,Texas,Big 12,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,18,cincinnati-bengals,Brian Thomas Jr.,WR,LSU,SEC,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,19,los-angeles-rams,Bo Nix,QB,Oregon,Pac-12,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,20,pittsburgh-steelers,Amarius Mims,OT,Georgia,SEC,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,21,miami-dolphins,Jackson Powers-Johnson,IOL,Oregon,Pac-12,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,22,philadelphia-eagles,Nate Wiggins,CB,Clemson,ACC,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,23,houston-texans,Troy Fautanu,OT,Washington,Pac-12,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,24,dallas-cowboys,Tyler Guyton,OT,Oklahoma,Big 12,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,25,green-bay-packers,Kool-Aid McKinstry,CB,Alabama,SEC,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,26,tampa-bay-buccaneers,Keon Coleman,WR,Florida St.,ACC,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,27,arizona-cardinals,Jordan Morgan,OT,Arizona,Pac-12,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,28,buffalo-bills,Cooper DeJean,CB,Iowa,Big Ten,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,29,kansas-city-chiefs,Kris Jenkins,DL,Michigan,Big Ten,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,30,detroit-lions,Demeioun Robinson,EDGE,Penn St.,Big Ten,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,31,san-francisco-49ers,Quinyon Mitchell,CB,Toledo,MAC,NFL.com-9-Bucky Brooks
NFL.com,2024-01-22,Bucky Brooks,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nfl-com-2024-bucky-brooks?date=2024-01-22,32,baltimore-ravens,Bralen Trice,EDGE,Washington,Pac-12,NFL.com-9-Bucky Brooks
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,1,chicago-bears,Caleb Williams,QB,USC,Pac-12,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,2,washington-commanders,Drake Maye,QB,North Carolina,ACC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,3,new-england-patriots,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,4,arizona-cardinals,Malik Nabers,WR,LSU,SEC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,5,los-angeles-chargers,Brock Bowers,TE,Georgia,SEC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,6,new-york-giants,Rome Odunze,WR,Washington,Pac-12,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,7,tennessee-titans,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,8,atlanta-falcons,Jayden Daniels,QB,LSU,SEC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,9,chicago-bears,Jared Verse,EDGE,Florida St.,ACC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,10,new-york-jets,Joe Alt,OT,Notre Dame,FBS Independent,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,11,minnesota-vikings,Laiatu Latu,EDGE,UCLA,Pac-12,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,12,denver-broncos,J.J. McCarthy,QB,Michigan,Big Ten,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,13,las-vegas-raiders,Terrion Arnold,CB,Alabama,SEC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,14,new-orleans-saints,Dallas Turner,EDGE,Alabama,SEC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,15,indianapolis-colts,Nate Wiggins,CB,Clemson,ACC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,16,seattle-seahawks,Troy Fautanu,OT,Washington,Pac-12,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,17,jacksonville-jaguars,Keon Coleman,WR,Florida St.,ACC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,18,cincinnati-bengals,Jer'Zhan Newton,DL,Illinois,Big Ten,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,19,los-angeles-rams,Cooper DeJean,CB,Iowa,Big Ten,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,20,pittsburgh-steelers,J.C. Latham,OT,Alabama,SEC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,21,miami-dolphins,Jackson Powers-Johnson,IOL,Oregon,Pac-12,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,22,philadelphia-eagles,Kingsley Suamataia,OT,BYU,Big 12,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,23,houston-texans,Byron Murphy,DL,Texas,Big 12,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,24,dallas-cowboys,Tyler Guyton,OT,Oklahoma,Big 12,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,25,green-bay-packers,Kamren Kinchens,S,Miami (FL),ACC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,26,tampa-bay-buccaneers,Bo Nix,QB,Oregon,Pac-12,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,27,arizona-cardinals,Kool-Aid McKinstry,CB,Alabama,SEC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,28,buffalo-bills,Amarius Mims,OT,Georgia,SEC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,29,kansas-city-chiefs,Brian Thomas Jr.,WR,LSU,SEC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,30,detroit-lions,Quinyon Mitchell,CB,Toledo,MAC,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,31,san-francisco-49ers,Taliese Fuaga,OT,Oregon St.,Pac-12,Philadelphia Inquirer-2-Devin Jackson
Philadelphia Inquirer,2024-01-22,Devin Jackson,https://www.nflmockdraftdatabase.com/mock-drafts/2024/philadelphia-inquirer-2024-devin-jackson?date=2024-01-22,32,baltimore-ravens,Graham Barton,IOL,Duke,ACC,Philadelphia Inquirer-2-Devin Jackson
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,1,chicago-bears,Caleb Williams,QB,USC,Pac-12,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,2,washington-commanders,Drake Maye,QB,North Carolina,ACC,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,3,new-england-patriots,Jayden Daniels,QB,LSU,SEC,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,4,arizona-cardinals,Joe Alt,OT,Notre Dame,FBS Independent,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,5,los-angeles-chargers,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,6,new-york-giants,Malik Nabers,WR,LSU,SEC,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,7,tennessee-titans,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,8,atlanta-falcons,Dallas Turner,EDGE,Alabama,SEC,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,9,chicago-bears,Rome Odunze,WR,Washington,Pac-12,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,10,new-york-jets,Brock Bowers,TE,Georgia,SEC,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,11,minnesota-vikings,Terrion Arnold,CB,Alabama,SEC,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,12,denver-broncos,Laiatu Latu,EDGE,UCLA,Pac-12,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,13,las-vegas-raiders,Kool-Aid McKinstry,CB,Alabama,SEC,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,14,new-orleans-saints,J.C. Latham,OT,Alabama,SEC,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,15,indianapolis-colts,Jared Verse,EDGE,Florida St.,ACC,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,16,seattle-seahawks,Nate Wiggins,CB,Clemson,ACC,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,17,jacksonville-jaguars,Jer'Zhan Newton,DL,Illinois,Big Ten,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,18,cincinnati-bengals,Keon Coleman,WR,Florida St.,ACC,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,19,los-angeles-rams,Demeioun Robinson,EDGE,Penn St.,Big Ten,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,20,pittsburgh-steelers,Taliese Fuaga,OT,Oregon St.,Pac-12,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,21,miami-dolphins,Amarius Mims,OT,Georgia,SEC,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,22,philadelphia-eagles,Cooper DeJean,CB,Iowa,Big Ten,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,23,houston-texans,Troy Fautanu,OT,Washington,Pac-12,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,24,dallas-cowboys,Jeremiah Trotter Jr.,LB,Clemson,ACC,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,25,green-bay-packers,Kamren Kinchens,S,Miami (FL),ACC,Pro Football Network-7-Tony Catalina
Pro Football Network,2024-01-22,Tony Catalina,https://www.nflmockdraftdatabase.com/mock-drafts/2024/pro-football-network-2024-tony-catalina?date=2024-01-22,26,tampa-bay-buccaneers,Kingsley Suamataia,OT,BYU,Big 12,Pro Football Network-7-Tony Catalina
